date,interval,key
2022-06-01,monthly,data/futures/cm/monthly/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06.zip
2022-06-24,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06-24.zip
2022-06-25,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06-25.zip
2022-06-26,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06-26.zip
2022-06-27,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06-27.zip
2022-06-28,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06-28.zip
2022-06-29,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06-29.zip
2022-06-30,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-06-30.zip
2022-07-01,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-01.zip
2022-07-01,monthly,data/futures/cm/monthly/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07.zip
2022-07-02,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-02.zip
2022-07-03,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-03.zip
2022-07-04,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-04.zip
2022-07-05,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-05.zip
2022-07-06,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-06.zip
2022-07-07,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-07.zip
2022-07-08,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-08.zip
2022-07-09,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-09.zip
2022-07-10,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-10.zip
2022-07-11,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-11.zip
2022-07-12,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-12.zip
2022-07-13,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-13.zip
2022-07-14,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-14.zip
2022-07-15,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-15.zip
2022-07-16,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-16.zip
2022-07-17,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-17.zip
2022-07-18,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-18.zip
2022-07-19,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-19.zip
2022-07-20,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-20.zip
2022-07-21,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-21.zip
2022-07-22,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-22.zip
2022-07-23,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-23.zip
2022-07-24,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-24.zip
2022-07-25,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-25.zip
2022-07-26,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-26.zip
2022-07-27,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-27.zip
2022-07-28,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-28.zip
2022-07-29,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-29.zip
2022-07-30,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-30.zip
2022-07-31,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-07-31.zip
2022-08-01,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-01.zip
2022-08-01,monthly,data/futures/cm/monthly/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08.zip
2022-08-02,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-02.zip
2022-08-03,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-03.zip
2022-08-04,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-04.zip
2022-08-05,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-05.zip
2022-08-06,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-06.zip
2022-08-07,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-07.zip
2022-08-08,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-08.zip
2022-08-09,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-09.zip
2022-08-10,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-10.zip
2022-08-11,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-11.zip
2022-08-12,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-12.zip
2022-08-13,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-13.zip
2022-08-14,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-14.zip
2022-08-15,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-15.zip
2022-08-16,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-16.zip
2022-08-17,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-17.zip
2022-08-18,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-18.zip
2022-08-19,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-19.zip
2022-08-20,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-20.zip
2022-08-21,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-21.zip
2022-08-22,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-22.zip
2022-08-23,daily,data/futures/cm/daily/aggTrades/XRPUSD_221230/XRPUSD_221230-aggTrades-2022-08-23.zip
