date,interval,key
2020-12-01,monthly,data/spot/monthly/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12.zip
2020-12-02,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-02.zip
2020-12-03,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-03.zip
2020-12-04,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-04.zip
2020-12-05,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-05.zip
2020-12-06,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-06.zip
2020-12-07,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-07.zip
2020-12-08,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-08.zip
2020-12-09,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-09.zip
2020-12-10,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-10.zip
2020-12-11,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-11.zip
2020-12-12,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-12.zip
2020-12-13,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-13.zip
2020-12-14,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-14.zip
2020-12-15,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-15.zip
2020-12-16,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-16.zip
2020-12-17,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-17.zip
2020-12-18,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-18.zip
2020-12-19,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-19.zip
2020-12-20,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-20.zip
2020-12-21,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-21.zip
2020-12-22,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-22.zip
2020-12-23,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-23.zip
2020-12-24,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-24.zip
2020-12-25,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-25.zip
2020-12-26,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-26.zip
2020-12-27,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-27.zip
2020-12-28,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-28.zip
2020-12-29,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-29.zip
2020-12-30,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-30.zip
2020-12-31,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2020-12-31.zip
2021-01-01,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-01.zip
2021-01-01,monthly,data/spot/monthly/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01.zip
2021-01-02,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-02.zip
2021-01-03,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-03.zip
2021-01-04,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-04.zip
2021-01-05,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-05.zip
2021-01-06,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-06.zip
2021-01-07,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-07.zip
2021-01-08,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-08.zip
2021-01-09,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-09.zip
2021-01-10,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-10.zip
2021-01-11,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-11.zip
2021-01-12,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-12.zip
2021-01-13,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-13.zip
2021-01-14,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-14.zip
2021-01-15,daily,data/spot/daily/aggTrades/ONEBIDR/ONEBIDR-aggTrades-2021-01-15.zip
