date,interval,key
2025-10-17,daily,data/spot/daily/aggTrades/ZBTUSDC/ZBTUSDC-aggTrades-2025-10-17.zip
2025-10-18,daily,data/spot/daily/aggTrades/ZBTUSDC/ZBTUSDC-aggTrades-2025-10-18.zip
