date,interval,key
2025-10-02,daily,data/spot/daily/aggTrades/2ZUSDC/2ZUSDC-aggTrades-2025-10-02.zip
2025-10-03,daily,data/spot/daily/aggTrades/2ZUSDC/2ZUSDC-aggTrades-2025-10-03.zip
2025-10-04,daily,data/spot/daily/aggTrades/2ZUSDC/2ZUSDC-aggTrades-2025-10-04.zip
