date,interval,data_type,key
2026-04-28,daily,aggTrades,data/spot/daily/aggTrades/AVNTU/AVNTU-aggTrades-2026-04-28.zip
2026-04-29,daily,aggTrades,data/spot/daily/aggTrades/AVNTU/AVNTU-aggTrades-2026-04-29.zip
2026-04-30,daily,aggTrades,data/spot/daily/aggTrades/AVNTU/AVNTU-aggTrades-2026-04-30.zip
2026-05-01,daily,aggTrades,data/spot/daily/aggTrades/AVNTU/AVNTU-aggTrades-2026-05-01.zip
