date,interval,key
2025-09-26,daily,data/futures/um/daily/aggTrades/MIRAUSDT/MIRAUSDT-aggTrades-2025-09-26.zip
2025-09-27,daily,data/futures/um/daily/aggTrades/MIRAUSDT/MIRAUSDT-aggTrades-2025-09-27.zip
2025-09-28,daily,data/futures/um/daily/aggTrades/MIRAUSDT/MIRAUSDT-aggTrades-2025-09-28.zip
