date,interval,data_type,key
2026-07-03,daily,aggTrades,data/futures/um/daily/aggTrades/DATAIPUSDC/DATAIPUSDC-aggTrades-2026-07-03.zip
2026-07-03,daily,bookDepth,data/futures/um/daily/bookDepth/DATAIPUSDC/DATAIPUSDC-bookDepth-2026-07-03.zip
2026-07-03,daily,metrics,data/futures/um/daily/metrics/DATAIPUSDC/DATAIPUSDC-metrics-2026-07-03.zip
