date,interval,key
2025-09-27,daily,data/futures/um/daily/aggTrades/LIGHTUSDT/LIGHTUSDT-aggTrades-2025-09-27.zip
2025-09-28,daily,data/futures/um/daily/aggTrades/LIGHTUSDT/LIGHTUSDT-aggTrades-2025-09-28.zip
2025-09-29,daily,data/futures/um/daily/aggTrades/LIGHTUSDT/LIGHTUSDT-aggTrades-2025-09-29.zip
