date,interval,data_type,key
2026-09-02,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-02.zip
2026-09-02,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-02.zip
2026-09-02,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-02.zip
2026-09-03,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-03.zip
2026-09-03,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-03.zip
2026-09-03,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-03.zip
2026-09-04,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-04.zip
2026-09-04,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-04.zip
2026-09-04,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-04.zip
2026-09-05,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-05.zip
2026-09-05,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-05.zip
2026-09-05,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-05.zip
2026-09-06,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-06.zip
2026-09-06,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-06.zip
2026-09-06,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-06.zip
2026-09-07,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-07.zip
2026-09-07,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-07.zip
2026-09-07,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-07.zip
2026-09-08,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-08.zip
2026-09-08,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-08.zip
2026-09-08,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-08.zip
2026-09-09,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-09.zip
2026-09-09,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-09.zip
2026-09-09,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-09.zip
2026-09-10,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-10.zip
2026-09-10,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-10.zip
2026-09-10,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-10.zip
2026-09-11,daily,aggTrades,data/futures/um/daily/aggTrades/TEAMUSDT/TEAMUSDT-aggTrades-2026-09-11.zip
2026-09-11,daily,bookDepth,data/futures/um/daily/bookDepth/TEAMUSDT/TEAMUSDT-bookDepth-2026-09-11.zip
2026-09-11,daily,metrics,data/futures/um/daily/metrics/TEAMUSDT/TEAMUSDT-metrics-2026-09-11.zip
