date,interval,key
2025-09-01,monthly,data/futures/um/monthly/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09.zip
2025-09-23,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-23.zip
2025-09-24,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-24.zip
2025-09-25,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-25.zip
2025-09-26,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-26.zip
2025-09-27,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-27.zip
2025-09-28,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-28.zip
2025-09-29,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-29.zip
2025-09-30,daily,data/futures/um/daily/aggTrades/BLESSUSDT/BLESSUSDT-aggTrades-2025-09-30.zip
