date,interval,data_type,key
2026-04-01,monthly,aggTrades,data/futures/um/monthly/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04.zip
2026-04-01,monthly,trades,data/futures/um/monthly/trades/BABAUSDT/BABAUSDT-trades-2026-04.zip
2026-04-20,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-20.zip
2026-04-20,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-20.zip
2026-04-20,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-20.zip
2026-04-21,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-21.zip
2026-04-21,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-21.zip
2026-04-21,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-21.zip
2026-04-22,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-22.zip
2026-04-22,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-22.zip
2026-04-22,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-22.zip
2026-04-23,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-23.zip
2026-04-23,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-23.zip
2026-04-23,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-23.zip
2026-04-24,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-24.zip
2026-04-24,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-24.zip
2026-04-24,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-24.zip
2026-04-25,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-25.zip
2026-04-25,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-25.zip
2026-04-25,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-25.zip
2026-04-26,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-26.zip
2026-04-26,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-26.zip
2026-04-26,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-26.zip
2026-04-27,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-27.zip
2026-04-27,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-27.zip
2026-04-27,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-27.zip
2026-04-28,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-28.zip
2026-04-28,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-28.zip
2026-04-28,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-28.zip
2026-04-29,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-29.zip
2026-04-29,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-29.zip
2026-04-29,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-29.zip
2026-04-30,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-04-30.zip
2026-04-30,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-04-30.zip
2026-04-30,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-04-30.zip
2026-05-01,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-05-01.zip
2026-05-01,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-05-01.zip
2026-05-01,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-05-01.zip
2026-05-02,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-05-02.zip
2026-05-02,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-05-02.zip
2026-05-02,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-05-02.zip
2026-05-03,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-05-03.zip
2026-05-03,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-05-03.zip
2026-05-03,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-05-03.zip
2026-05-04,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-05-04.zip
2026-05-04,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-05-04.zip
2026-05-04,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-05-04.zip
2026-05-05,daily,aggTrades,data/futures/um/daily/aggTrades/BABAUSDT/BABAUSDT-aggTrades-2026-05-05.zip
2026-05-05,daily,bookDepth,data/futures/um/daily/bookDepth/BABAUSDT/BABAUSDT-bookDepth-2026-05-05.zip
2026-05-05,daily,metrics,data/futures/um/daily/metrics/BABAUSDT/BABAUSDT-metrics-2026-05-05.zip
