date,interval,key
2023-10-01,monthly,data/futures/um/monthly/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-10.zip
2023-10-31,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-10-31.zip
2023-11-01,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-01.zip
2023-11-01,monthly,data/futures/um/monthly/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11.zip
2023-11-02,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-02.zip
2023-11-03,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-03.zip
2023-11-04,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-04.zip
2023-11-05,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-05.zip
2023-11-06,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-06.zip
2023-11-07,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-07.zip
2023-11-08,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-08.zip
2023-11-09,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-09.zip
2023-11-10,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-10.zip
2023-11-11,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-11.zip
2023-11-12,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-12.zip
2023-11-13,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-13.zip
2023-11-14,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-14.zip
2023-11-15,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-15.zip
2023-11-16,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-16.zip
2023-11-17,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-17.zip
2023-11-18,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-18.zip
2023-11-19,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-19.zip
2023-11-20,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-20.zip
2023-11-21,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-21.zip
2023-11-22,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-22.zip
2023-11-23,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-23.zip
2023-11-24,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-24.zip
2023-11-25,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-25.zip
2023-11-26,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-26.zip
2023-11-27,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-27.zip
2023-11-28,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-28.zip
2023-11-29,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-29.zip
2023-11-30,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-11-30.zip
2023-12-01,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-01.zip
2023-12-01,monthly,data/futures/um/monthly/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12.zip
2023-12-02,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-02.zip
2023-12-03,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-03.zip
2023-12-04,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-04.zip
2023-12-05,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-05.zip
2023-12-06,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-06.zip
2023-12-07,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-07.zip
2023-12-08,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-08.zip
2023-12-09,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-09.zip
2023-12-10,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-10.zip
2023-12-11,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-11.zip
2023-12-12,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-12.zip
2023-12-13,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-13.zip
2023-12-14,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-14.zip
2023-12-15,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-15.zip
2023-12-16,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-16.zip
2023-12-17,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-17.zip
2023-12-18,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-18.zip
2023-12-19,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-19.zip
2023-12-20,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-20.zip
2023-12-21,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-21.zip
2023-12-22,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-22.zip
2023-12-23,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-23.zip
2023-12-24,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-24.zip
2023-12-25,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-25.zip
2023-12-26,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-26.zip
2023-12-27,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-27.zip
2023-12-28,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-28.zip
2023-12-29,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-29.zip
2023-12-30,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-30.zip
2023-12-31,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2023-12-31.zip
2024-01-01,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-01.zip
2024-01-01,monthly,data/futures/um/monthly/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01.zip
2024-01-02,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-02.zip
2024-01-03,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-03.zip
2024-01-04,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-04.zip
2024-01-05,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-05.zip
2024-01-06,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-06.zip
2024-01-07,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-07.zip
2024-01-08,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-08.zip
2024-01-09,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-09.zip
2024-01-10,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-10.zip
2024-01-11,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-11.zip
2024-01-12,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-12.zip
2024-01-13,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-13.zip
2024-01-14,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-14.zip
2024-01-15,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-15.zip
2024-01-16,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-16.zip
2024-01-17,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-17.zip
2024-01-18,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-18.zip
2024-01-19,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-19.zip
2024-01-20,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-20.zip
2024-01-21,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-21.zip
2024-01-22,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-22.zip
2024-01-23,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-23.zip
2024-01-24,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-24.zip
2024-01-25,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-25.zip
2024-01-26,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-26.zip
2024-01-27,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-27.zip
2024-01-28,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-28.zip
2024-01-29,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-29.zip
2024-01-30,daily,data/futures/um/daily/aggTrades/SLPUSDT/SLPUSDT-aggTrades-2024-01-30.zip
