date,interval,data_type,key
2026-08-25,daily,aggTrades,data/futures/um/daily/aggTrades/SKUUUSDT/SKUUUSDT-aggTrades-2026-08-25.zip
2026-08-25,daily,bookDepth,data/futures/um/daily/bookDepth/SKUUUSDT/SKUUUSDT-bookDepth-2026-08-25.zip
2026-08-25,daily,metrics,data/futures/um/daily/metrics/SKUUUSDT/SKUUUSDT-metrics-2026-08-25.zip
