date,interval,key
2021-06-01,monthly,data/futures/um/monthly/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06.zip
2021-06-18,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-18.zip
2021-06-19,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-19.zip
2021-06-20,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-20.zip
2021-06-21,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-21.zip
2021-06-22,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-22.zip
2021-06-23,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-23.zip
2021-06-24,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-24.zip
2021-06-25,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-25.zip
2021-06-26,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-26.zip
2021-06-27,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-27.zip
2021-06-28,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-28.zip
2021-06-29,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-29.zip
2021-06-30,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-06-30.zip
2021-07-01,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07-01.zip
2021-07-01,monthly,data/futures/um/monthly/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07.zip
2021-07-02,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07-02.zip
2021-07-03,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07-03.zip
2021-07-04,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07-04.zip
2021-07-05,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07-05.zip
2021-07-06,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07-06.zip
2021-07-07,daily,data/futures/um/daily/aggTrades/BTCUSDT_210924/BTCUSDT_210924-aggTrades-2021-07-07.zip
