date,interval,key
2025-04-01,monthly,data/futures/um/monthly/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04.zip
2025-04-21,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-21.zip
2025-04-22,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-22.zip
2025-04-23,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-23.zip
2025-04-24,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-24.zip
2025-04-25,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-25.zip
2025-04-26,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-26.zip
2025-04-27,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-27.zip
2025-04-28,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-28.zip
2025-04-29,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-29.zip
2025-04-30,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-04-30.zip
2025-05-01,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-01.zip
2025-05-01,monthly,data/futures/um/monthly/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05.zip
2025-05-02,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-02.zip
2025-05-03,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-03.zip
2025-05-04,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-04.zip
2025-05-05,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-05.zip
2025-05-06,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-06.zip
2025-05-07,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-07.zip
2025-05-08,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-08.zip
2025-05-09,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-09.zip
2025-05-10,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-10.zip
2025-05-11,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-11.zip
2025-05-12,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-12.zip
2025-05-13,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-13.zip
2025-05-14,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-14.zip
2025-05-15,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-15.zip
2025-05-16,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-16.zip
2025-05-17,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-17.zip
2025-05-18,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-18.zip
2025-05-19,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-19.zip
2025-05-20,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-20.zip
2025-05-21,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-21.zip
2025-05-22,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-22.zip
2025-05-23,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-23.zip
2025-05-24,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-24.zip
2025-05-25,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-25.zip
2025-05-26,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-26.zip
2025-05-27,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-27.zip
2025-05-28,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-28.zip
2025-05-29,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-29.zip
2025-05-30,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-30.zip
2025-05-31,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-05-31.zip
2025-06-01,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-06-01.zip
2025-06-01,monthly,data/futures/um/monthly/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-06.zip
2025-06-02,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-06-02.zip
2025-06-03,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-06-03.zip
2025-06-04,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-06-04.zip
2025-06-05,daily,data/futures/um/daily/aggTrades/EPTUSDT/EPTUSDT-aggTrades-2025-06-05.zip
